index,证券代码,open,close,high,high_limit,成交额_亿,auction_pct,prev_limit_up,next_open,次日收益率_pct
2026-06-10,000903.XSHE,1.91,1.9,1.97,1.97,1.24,1.5957446808510634,1,1.88,-1.0526315789473717
2026-06-10,603186.XSHG,152.5,163.32,164.59,164.59,35.7,1.9180645592461465,1,166.01,1.6470732304677993
2026-06-10,002181.XSHE,15.34,16.09,16.6,16.6,27.77,1.656726308813794,0,15.6,-3.045369794903663
2026-06-10,600722.XSHG,9.48,9.84,10.44,10.44,7.83,-0.10537407797681642,0,10.34,5.081300813008127
2026-06-10,002199.XSHE,14.0,13.88,14.1,14.1,0.92,4.24422933730455,1,13.58,-2.1613832853025983
2026-06-10,600579.XSHG,7.38,7.09,7.89,7.89,2.66,2.9288702928870203,1,7.01,-1.128349788434413
2026-06-10,600228.XSHG,6.46,6.84,7.12,7.12,4.85,-0.1545595054095794,0,6.55,-4.239766081871343
2026-06-10,002141.XSHE,3.42,3.6,3.66,3.66,4.43,2.7027027027026973,1,3.37,-6.388888888888888
2026-06-10,002137.XSHE,11.49,10.7,11.87,11.87,15.53,6.487488415199261,1,10.41,-2.710280373831764
2026-06-10,603616.XSHG,8.02,7.29,8.02,8.02,9.44,10.013717421124824,1,6.85,-6.035665294924564
2026-06-10,600556.XSHG,5.01,5.33,5.58,5.58,6.5,-1.183431952662728,0,5.2,-2.4390243902439046
2026-06-10,603929.XSHG,205.0,222.06,226.39,226.39,39.81,-0.3935668820757021,1,227.62,2.503827794289837
2026-06-11,000422.XSHE,13.15,14.06,14.19,14.19,9.33,1.9379844961240345,0,13.52,-3.8406827880512195
2026-06-11,688549.XSHG,26.68,30.05,30.06,30.06,50.36,6.506986027944106,0,28.0,-6.821963394342767
2026-06-11,603738.XSHG,43.11,47.04,48.14,48.14,30.03,-1.4853747714807963,0,50.0,6.292517006802734
2026-06-11,000628.XSHE,53.29,57.47,58.8,58.8,11.69,-0.2993451824134796,0,58.0,0.9222202888463649
2026-06-11,603120.XSHG,50.14,52.58,54.89,54.89,3.0,0.4809619238477003,0,53.9,2.5104602510460206
2026-06-11,603124.XSHG,165.68,178.8,184.67,184.67,11.26,-1.3104598522754252,0,178.0,-0.4474272930648837
2026-06-11,002636.XSHE,77.44,84.8,85.16,85.16,75.72,0.025833118057350113,1,89.99,6.120283018867911
2026-06-11,002634.XSHE,4.6,4.73,4.79,4.79,0.54,0.8771929824561431,0,4.74,0.21141649048626032
2026-06-11,603303.XSHG,30.01,32.0,32.71,32.71,5.88,0.9078681909885811,0,31.3,-2.187499999999998
2026-06-11,600078.XSHG,13.3,12.56,13.78,13.78,10.93,6.145251396648055,0,12.15,-3.264331210191085
2026-06-11,603500.XSHG,12.4,13.12,13.9,13.9,8.6,-1.898734177215189,0,12.99,-0.9908536585365724
2026-06-11,002289.XSHE,38.18,39.88,39.99,39.99,0.96,0.23628248884219882,0,39.58,-0.752256770310944
2026-06-11,003018.XSHE,53.93,57.77,59.1,59.1,11.22,0.3722315280104249,0,59.7,3.340834343084653
2026-06-11,002259.XSHE,4.53,4.55,4.87,4.87,2.22,2.257336343115135,0,4.53,-0.4395604395604269
2026-06-11,002213.XSHE,35.33,38.77,39.53,39.53,17.15,-1.6972732331663853,0,39.1,0.8511735878256266
2026-06-11,600228.XSHG,6.55,7.45,7.52,7.52,4.51,-4.239766081871343,0,7.52,0.9395973154362247
2026-06-11,603650.XSHG,59.38,64.3,65.75,65.75,34.76,-0.6525012548101117,0,65.59,2.0062208398133885
2026-06-11,600759.XSHG,2.59,2.58,2.65,2.65,5.36,2.777777777777768,0,2.46,-4.651162790697683
2026-06-11,600255.XSHG,3.9,4.27,4.41,4.41,19.75,-2.7431421446383997,0,4.17,-2.3419203747072515
2026-06-11,600265.XSHG,24.01,23.59,24.72,24.72,0.6,1.9966015293118256,0,23.59,0.0
2026-06-11,603823.XSHG,40.9,42.63,42.69,42.69,12.61,5.385209997423335,1,40.63,-4.691531785127845
2026-06-11,605588.XSHG,51.8,55.92,57.65,57.65,2.69,-1.1639000190803217,0,56.8,1.573676680972813
2026-06-11,000632.XSHE,3.62,3.73,3.83,3.83,0.79,-0.8219178082191747,0,3.73,0.0
2026-06-11,000636.XSHE,60.01,64.3,65.79,65.79,116.94,0.3343922420999679,0,66.5,3.4214618973561484
2026-06-11,600403.XSHG,7.8,8.05,8.42,8.42,16.39,1.9607843137254832,0,7.25,-9.937888198757772
2026-06-11,605318.XSHG,118.0,126.99,128.22,128.22,12.48,1.2354152367879179,1,130.05,2.4096385542168752
2026-06-11,000691.XSHE,9.3,9.93,10.33,10.33,2.2,-0.9584664536741228,0,10.05,1.2084592145015227
2026-06-11,688010.XSHG,33.0,39.87,39.88,39.88,6.09,-0.6921456515197044,0,41.0,2.834211186355673
2026-06-11,600641.XSHG,28.1,28.91,30.28,30.28,31.73,2.0704685797312106,0,29.41,1.72950536146661
2026-06-11,603011.XSHG,31.21,33.6,35.09,35.09,33.13,-2.163009404388705,1,32.64,-2.857142857142858
2026-06-11,000833.XSHE,28.09,26.68,28.09,28.09,25.98,9.984338292873929,0,24.98,-6.371814092953521
2026-06-11,000962.XSHE,53.6,57.92,58.31,58.31,22.99,1.1129975476325216,0,57.92,0.0
2026-06-11,001239.XSHE,12.62,13.95,13.97,13.97,1.05,-0.6299212598425252,0,13.81,-1.003584229390675
2026-06-11,001322.XSHE,6.14,6.36,6.82,6.82,0.94,-0.967741935483879,0,6.36,0.0
2026-06-11,002831.XSHE,28.36,30.42,31.04,31.04,10.82,0.49610205527994555,0,30.46,0.13149243918475495
2026-06-11,600340.XSHG,1.43,1.29,1.43,1.43,2.45,5.1470588235293935,0,1.24,-3.875968992248069
2026-06-11,600498.XSHG,55.7,60.99,61.27,61.27,142.59,0.0,0,62.5,2.475815707493023
